seq,side,choice1
9329,Annon,E
9330,Brie,C
9331,Annon,A
9332,Gorgonzola,G
9333,Brie,G
9334,Gorgonzola,G
9335,Annon,G
9336,Cheddar,G
9337,Camenbert,E
9338,Brie,B
9339,Brie,C
9340,Ricotta,G
9341,Ricotta,A
9342,,D
9343,Valencay,A
9344,Camenbert,G
9345,Cheddar,D
9346,Camenbert,E
9347,Cheddar,A
9348,Roquefort,D
9349,Brie,C
9350,Gorgonzola,F
9351,Annon,C
9352,Annon,F
9353,Roquefort,C
9354,Annon,B
9355,Brie,D
9356,Camenbert,G
9357,Brie,E
9358,Annon,G
9359,Cheddar,E
9360,Annon,B
9361,Ricotta,E
9362,Annon,F
9363,Valencay,C
9364,Brie,B
9365,Gorgonzola,D
9366,Annon,A
9367,Gorgonzola,A
9368,Brie,D
9369,Roquefort,A
9370,Cheddar,C
9371,Annon,D
9372,Valencay,E
9373,Gorgonzola,C
9374,Camenbert,D
9375,Valencay,B
9376,Cheddar,B
9377,Ricotta,G
9378,Gorgonzola,C
9379,Brie,F
9380,Gorgonzola,G
9381,Cheddar,B
9382,Valencay,D
9383,Gorgonzola,C
9384,Camenbert,C
9385,Roquefort,E
9386,Ricotta,E
9387,Valencay,B
9388,Cheddar,D
9389,Camenbert,D
9390,Roquefort,A
9391,Cheddar,G
9392,Gorgonzola,C
9393,Cheddar,B
9394,Annon,H
9395,Annon,D
9396,Camenbert,B
9397,Gorgonzola,E
9398,Annon,F
9399,Cheddar,B
9400,Brie,C
9401,Valencay,H
9402,Gorgonzola,D
9403,Brie,E
9404,Annon,A
9405,Roquefort,E
9406,Brie,A
9407,Valencay,D
9408,Brie,G
9409,Brie,H
9410,Roquefort,E
9411,Cheddar,C
9412,Ricotta,F
9413,Gorgonzola,F
9414,Brie,E
9415,Cheddar,H
9416,Annon,H
9417,Valencay,B
9418,Roquefort,D
9419,Roquefort,F
9420,Annon,C
9421,Gorgonzola,D
9422,Roquefort,H
9423,Valencay,A
9424,Ricotta,G
9425,Camenbert,H
9426,Cheddar,A
9427,Cheddar,E
9428,Brie,B
9429,Roquefort,H
9430,Cheddar,G
9431,Annon,E
9432,Cheddar,D
9433,Gorgonzola,D
9434,Roquefort,H
9435,Ricotta,H
9436,Ricotta,H
9437,Valencay,B
9438,Roquefort,E
9439,Cheddar,A
9440,Gorgonzola,A
9441,Ricotta,A
9442,Cheddar,F
9443,Brie,D
9444,Cheddar,C
9445,Ricotta,E
9446,Roquefort,H
9447,Cheddar,E
9448,Brie,E
9449,Ricotta,E
9450,Roquefort,D
9451,Camenbert,E
9452,Camenbert,H
9453,Brie,C
9454,Annon,C
9455,Annon,E
9456,Gorgonzola,D
9457,Annon,E
9458,Gorgonzola,E
9459,Roquefort,C
9460,Annon,F
9461,Valencay,B
9462,Annon,F
9463,Camenbert,F
9464,Valencay,A
9465,Roquefort,D
9466,Gorgonzola,A
9467,Roquefort,E
9468,Brie,D
9469,Camenbert,B
9470,Gorgonzola,C
9471,Ricotta,B
9472,Annon,C
9473,Brie,A
9474,Cheddar,E
9475,Valencay,C
9476,Valencay,A
9477,Roquefort,G
9478,Roquefort,H
9479,Ricotta,H
9480,Gorgonzola,E
9481,Valencay,G
9482,Cheddar,C
9483,Ricotta,B
9484,Cheddar,C
9485,Gorgonzola,H
9486,Gorgonzola,C
9487,Valencay,A
9488,Brie,C
9489,Roquefort,E
9490,Brie,E
9491,Camenbert,D
9492,Brie,H
9493,Valencay,F
9494,Camenbert,E
9495,Gorgonzola,H
9496,Valencay,B
9497,Annon,C
9498,Brie,A
9499,Roquefort,C
9500,Brie,D
9501,Roquefort,A
9502,Annon,C
9503,Ricotta,C
9504,Valencay,C
9505,Cheddar,F
9506,Brie,D
9507,Valencay,B
9508,Roquefort,D
9509,Brie,A
9510,Valencay,G
9511,Valencay,E
9512,Cheddar,A
9513,Brie,H
9514,Valencay,F
9515,Annon,D
9516,Ricotta,D
9517,Annon,H
9518,Roquefort,A
9519,Brie,E
9520,Camenbert,B
9521,Valencay,B
9522,Annon,A
9523,Gorgonzola,C
9524,Cheddar,F
9525,Brie,G
9526,Roquefort,H
9527,Camenbert,D
9528,Camenbert,E
9529,Ricotta,G
9530,Cheddar,B
9531,Brie,G
9532,Roquefort,E
9533,Roquefort,F
9534,Cheddar,E
9535,Annon,D
9536,Ricotta,D
9537,Cheddar,D
9538,Brie,E
9539,Brie,F
9540,Roquefort,G
9541,Roquefort,H
9542,Annon,D
9543,Cheddar,G
9544,Valencay,F
9545,Brie,C
9546,Brie,D
9547,Gorgonzola,D
9548,Brie,E
9549,Gorgonzola,G
9550,Camenbert,B
9551,Camenbert,F
9552,Brie,B
9553,Annon,F
9554,Roquefort,B
9555,,E
9556,Ricotta,G
9557,Camenbert,D
9558,Roquefort,B
9559,Camenbert,E
9560,Brie,A
9561,Cheddar,B
9562,Roquefort,G
9563,Gorgonzola,A
9564,Cheddar,C
9565,Ricotta,D
9566,Gorgonzola,E
9567,Valencay,A
9568,Cheddar,E
9569,Brie,D
9570,Brie,G
9571,Roquefort,C
9572,Roquefort,D
9573,Gorgonzola,B
9574,Camenbert,H
9575,Valencay,G
9576,Cheddar,D
9577,Ricotta,A
9578,Roquefort,B
9579,Camenbert,G
9580,Valencay,H
9581,Ricotta,E
9582,Ricotta,A
9583,Roquefort,A
9584,Roquefort,B
9585,Annon,D
9586,Gorgonzola,D
9587,Gorgonzola,D
9588,Roquefort,B
9589,Ricotta,F
9590,Valencay,A
9591,Valencay,E
9592,Annon,E
9593,Roquefort,D
9594,Brie,B
9595,Brie,E
9596,Camenbert,F
9597,Annon,C
9598,Roquefort,E
9599,Brie,F
9600,Gorgonzola,G
9601,Gorgonzola,H
9602,Brie,E
9603,Camenbert,A
9604,Annon,G
9605,Roquefort,E
9606,Annon,F
9607,Ricotta,G
9608,Gorgonzola,A
9609,Roquefort,E
9610,Roquefort,H
9611,Camenbert,E
9612,Ricotta,D
9613,Roquefort,C
9614,Annon,D
9615,Roquefort,F
9616,Annon,C
9617,Ricotta,F
9618,Roquefort,H
9619,Annon,D
9620,Gorgonzola,F
9621,Camenbert,B
9622,Brie,E
9623,Brie,F
9624,Annon,G
9625,Cheddar,C
9626,Camenbert,E
9627,Roquefort,F
9628,Cheddar,E
9629,Camenbert,H
9630,Camenbert,D
9631,Ricotta,F
9632,Gorgonzola,E
9633,Cheddar,E
9634,Cheddar,B
9635,Camenbert,H
9636,Annon,C
9637,Roquefort,E
9638,Brie,A
9639,Valencay,E
9640,Ricotta,E
9641,Gorgonzola,D
9642,Annon,E
9643,Roquefort,F
9644,Camenbert,H
9645,Brie,E
9646,Valencay,D
9647,Roquefort,C
9648,Valencay,C
9649,Gorgonzola,E
9650,Gorgonzola,H
9651,Brie,B
9652,Annon,H
9653,Ricotta,F
9654,Cheddar,C
9655,Roquefort,E
9656,Gorgonzola,D
9657,Roquefort,E
9658,Brie,H
9659,Camenbert,H
9660,Roquefort,E
9661,Cheddar,A
9662,Camenbert,G
9663,Brie,F
9664,Valencay,G
9665,Ricotta,G
9666,Annon,B
9667,Camenbert,D
9668,Annon,B
9669,Camenbert,F
9670,Annon,D
9671,Brie,F
9672,Gorgonzola,H
9673,Roquefort,E
9674,Valencay,A
9675,Cheddar,E
9676,Camenbert,C
9677,Gorgonzola,B
9678,Gorgonzola,D
9679,Valencay,F
9680,Gorgonzola,F
9681,Brie,D
9682,Ricotta,F
9683,Gorgonzola,A
9684,Ricotta,F
9685,Brie,E
9686,Cheddar,E
9687,Annon,A
9688,Valencay,A
9689,Camenbert,D
9690,Brie,G
9691,Ricotta,D
9692,Gorgonzola,D
9693,Gorgonzola,E
9694,Brie,D
9695,Ricotta,E
9696,Valencay,E
9697,Brie,A
9698,Annon,C
9699,Cheddar,H
9700,Camenbert,B
9701,Brie,F
9702,Annon,B
9703,Camenbert,E
9704,Roquefort,C
9705,Ricotta,G
9706,Annon,B
9707,Roquefort,B
9708,Ricotta,D
9709,Gorgonzola,E
9710,Roquefort,E
9711,Camenbert,B
9712,,A
9713,Annon,B
9714,Valencay,B
9715,Brie,E
9716,Cheddar,H
9717,Camenbert,A
9718,Annon,G
9719,Camenbert,E
9720,Annon,B
9721,Cheddar,H
9722,Valencay,H
9723,Gorgonzola,E
9724,,C
9725,Gorgonzola,A
9726,Valencay,F
9727,Roquefort,G
9728,Cheddar,E
9729,Roquefort,H
9730,Roquefort,F
9731,Brie,E
9732,Gorgonzola,B
9733,Gorgonzola,D
9734,Brie,B
9735,Gorgonzola,H
9736,Brie,D
9737,Camenbert,A
9738,Valencay,H
9739,Valencay,F
9740,Valencay,E
9741,Ricotta,D
9742,Roquefort,H
9743,Gorgonzola,C
9744,Cheddar,H
9745,Gorgonzola,E
9746,Cheddar,E
9747,Annon,G
9748,Roquefort,D
9749,Camenbert,G
9750,Cheddar,D
9751,Brie,A
9752,Camenbert,E
9753,Ricotta,F
9754,Annon,B
9755,Ricotta,D
9756,Valencay,D
9757,Gorgonzola,F
9758,Valencay,A
9759,Annon,A
9760,Valencay,C
9761,Gorgonzola,C
9762,Roquefort,E
9763,Brie,G
9764,Brie,G
9765,Roquefort,G
9766,Roquefort,F
9767,Valencay,A
9768,Gorgonzola,D
9769,Ricotta,G
9770,Cheddar,C
9771,Ricotta,F
9772,Roquefort,A
9773,Roquefort,H
9774,Annon,B
9775,Brie,F
9776,Cheddar,F
9777,Valencay,D
9778,Camenbert,H
9779,Gorgonzola,C
9780,Brie,C
9781,Cheddar,B
9782,Camenbert,G
9783,Gorgonzola,D
9784,Annon,F
9785,Ricotta,C
9786,Cheddar,C
9787,Camenbert,B
9788,Brie,C
9789,Cheddar,H
9790,Valencay,E
9791,Camenbert,H
9792,Valencay,C
9793,Brie,G
9794,Ricotta,F
9795,Brie,A
9796,Gorgonzola,G
9797,Annon,B
9798,Roquefort,D
9799,Valencay,H
9800,Roquefort,C
9801,Roquefort,E
9802,Gorgonzola,G
9803,Gorgonzola,D
9804,Annon,D
9805,Valencay,D
9806,Annon,H
9807,Annon,C
9808,Cheddar,A
9809,Valencay,F
9810,Cheddar,D
9811,Cheddar,E
9812,Valencay,B
9813,Cheddar,F
9814,Gorgonzola,D
9815,Cheddar,E
9816,Valencay,F
9817,Roquefort,E
9818,Valencay,B
9819,Valencay,D
9820,Cheddar,D
9821,Camenbert,F
9822,Cheddar,E
9823,Gorgonzola,A
9824,Brie,D
9825,Annon,B
9826,Gorgonzola,D
9827,Cheddar,C
9828,Ricotta,E
9829,Ricotta,F
9830,Annon,C
9831,Annon,B
9832,Annon,H
9833,Ricotta,C
9834,Gorgonzola,E
9835,Roquefort,B
9836,Roquefort,F
9837,Cheddar,C
9838,Brie,A
9839,Gorgonzola,E
9840,Gorgonzola,E
9841,Cheddar,G
9842,Roquefort,A
9843,Camenbert,B
9844,Camenbert,E
9845,Roquefort,G
9846,Camenbert,E
9847,Annon,C
9848,Valencay,C
9849,Annon,G
9850,Brie,H
9851,Roquefort,D
9852,Ricotta,H
9853,Camenbert,B
9854,Cheddar,D
9855,Annon,B
9856,Ricotta,G
9857,Brie,E
9858,Cheddar,B
9859,Brie,B
9860,Roquefort,F
9861,Brie,H
9862,Camenbert,F
9863,Gorgonzola,D
9864,Camenbert,A
9865,Gorgonzola,C
9866,Cheddar,A
9867,Brie,D
9868,Brie,E
9869,Brie,B
9870,Ricotta,E
9871,Brie,F
9872,Gorgonzola,C
9873,Gorgonzola,C
9874,Gorgonzola,E
9875,Roquefort,H
9876,Cheddar,H
9877,Roquefort,G
9878,Valencay,E
9879,Roquefort,D
9880,Roquefort,F
9881,Roquefort,D
9882,Cheddar,H
9883,Cheddar,D
9884,Camenbert,E
9885,Ricotta,E
9886,Camenbert,A
9887,Valencay,D
9888,Roquefort,F
9889,Valencay,E
9890,Roquefort,F
9891,Roquefort,F
9892,Brie,D
9893,Roquefort,H
9894,Roquefort,E
9895,Gorgonzola,D
9896,Roquefort,C
9897,Ricotta,A
9898,Cheddar,A
9899,Gorgonzola,D
9900,Ricotta,A
9901,Valencay,D
9902,Brie,A
9903,Annon,E
9904,Roquefort,C
9905,Gorgonzola,G
9906,Annon,C
9907,Brie,C
9908,Brie,H
9909,Cheddar,B
9910,Roquefort,E
9911,Cheddar,C
9912,Cheddar,B
9913,Brie,H
9914,Annon,H
9915,Camenbert,H
9916,Gorgonzola,H
9917,Camenbert,D
9918,Ricotta,G
9919,Roquefort,A
9920,Gorgonzola,B
9921,Cheddar,D
9922,,A
9923,Camenbert,C
9924,Valencay,C
9925,Roquefort,D
9926,Ricotta,D
9927,Camenbert,D
9928,Valencay,F
9929,Roquefort,F
9930,Ricotta,F
9931,Cheddar,D
9932,Ricotta,F
9933,Ricotta,F
9934,Camenbert,A
9935,Valencay,B
9936,Gorgonzola,B
9937,Gorgonzola,F
9938,Cheddar,H
9939,Gorgonzola,A
9940,Annon,F
9941,Camenbert,E
9942,Valencay,D
9943,Ricotta,G
9944,Roquefort,E
9945,Annon,E
9946,Annon,G
9947,Roquefort,E
9948,Camenbert,A
9949,Cheddar,B
9950,Valencay,F
9951,Annon,C
9952,Cheddar,A
9953,Annon,A
9954,Valencay,C
9955,Ricotta,D
9956,Brie,H
9957,Annon,D
9958,Ricotta,G
9959,Gorgonzola,C
9960,Valencay,C
9961,Cheddar,H
9962,Cheddar,E
9963,Valencay,F
9964,Gorgonzola,F
9965,Roquefort,E
9966,Valencay,D
9967,Brie,B
9968,Brie,C
9969,Cheddar,B
9970,Ricotta,E
9971,Brie,E
9972,Roquefort,D
9973,Ricotta,E
9974,Annon,A
9975,Ricotta,B
9976,Ricotta,E
9977,Roquefort,C
9978,Gorgonzola,C
9979,Roquefort,H
9980,Ricotta,C
9981,Valencay,D
9982,Gorgonzola,G
9983,Annon,C
9984,Valencay,D
9985,Ricotta,E
9986,Roquefort,E
9987,Cheddar,A
9988,Cheddar,G
9989,Brie,C
9990,Gorgonzola,D
9991,Roquefort,D
9992,Ricotta,C
9993,Annon,E
9994,Camenbert,C
9995,Roquefort,B
9996,Valencay,H
9997,Roquefort,E
9998,Valencay,E
9999,Camenbert,E
10000,Roquefort,H
