seq,prefer,frequency,wineFrequency
8343,±Ì¿Ã∞®,3,1
8344,±Ì¿Ã∞®,3,1
8345,±Ì¿Ã∞®,3,1
8346,±Ì¿Ã∞®,3,2
8347,±Ì¿Ã∞®,3,1
8348,±Ì¿Ã∞®,4,1
8349,±Ì¿Ã∞®,2,1
8350,¥Áµµ,3,2
8351,±Ì¿Ã∞®,4,1
8352,¥Áµµ,6,1
8353,±Ì¿Ã∞®,3,1
8354,¥Áµµ,2,1
8355,¥Áµµ,5,4
8356,¥Áµµ,4,3
8357,±Ì¿Ã∞®,4,1
8358,±Ì¿Ã∞®,1,1
8359,±Ì¿Ã∞®,2,1
8360,¥Áµµ,3,1
8361,±Ì¿Ã∞®,3,2
8362,±Ì¿Ã∞®,3,2
8363,¥Áµµ,2,1
8364,±Ì¿Ã∞®,5,2
8365,¥Áµµ,4,2
8366,±Ì¿Ã∞®,4,3
8367,¥Áµµ,3,2
8368,±Ì¿Ã∞®,3,1
8369,¥Áµµ,5,4
8370,¥Áµµ,5,3
8371,¥Áµµ,4,1
8372,¥Áµµ,3,1
8373,¥Áµµ,6,4
8374,¥Áµµ,5,3
8375,±Ì¿Ã∞®,1,1
8376,¥Áµµ,3,1
8377,±Ì¿Ã∞®,2,1
8378,±Ì¿Ã∞®,2,1
8379,¥Áµµ,1,1
8380,±Ì¿Ã∞®,2,1
8381,±Ì¿Ã∞®,2,1
8382,±Ì¿Ã∞®,2,1
8383,±Ì¿Ã∞®,3,2
8384,±Ì¿Ã∞®,3,2
8385,¥Áµµ,4,1
8386,±Ì¿Ã∞®,4,1
8387,±Ì¿Ã∞®,3,2
8388,±Ì¿Ã∞®,4,2
8389,¥Áµµ,2,1
8390,¥Áµµ,4,2
8391,¥Áµµ,3,2
8392,±Ì¿Ã∞®,6,5
8393,±Ì¿Ã∞®,1,1
8394,¥Áµµ,2,1
8395,±Ì¿Ã∞®,2,1
8396,¥Áµµ,3,1
8397,¥Áµµ,5,3
8398,¥Áµµ,2,1
8399,¥Áµµ,3,1
8400,±Ì¿Ã∞®,2,1
8401,±Ì¿Ã∞®,4,1
8402,¥Áµµ,3,2
8403,±Ì¿Ã∞®,4,3
8404,±Ì¿Ã∞®,2,1
8405,¥Áµµ,2,1
8406,±Ì¿Ã∞®,3,2
8407,¥Áµµ,1,1
8408,¥Áµµ,3,2
8409,±Ì¿Ã∞®,1,1
8410,¥Áµµ,2,1
8411,±Ì¿Ã∞®,1,1
8412,¥Áµµ,2,1
8413,±Ì¿Ã∞®,1,1
8414,±Ì¿Ã∞®,3,1
8415,¥Áµµ,3,1
8416,±Ì¿Ã∞®,2,1
8417,±Ì¿Ã∞®,4,2
8418,¥Áµµ,1,1
8419,±Ì¿Ã∞®,1,1
8420,±Ì¿Ã∞®,2,1
8421,±Ì¿Ã∞®,1,1
8422,±Ì¿Ã∞®,3,1
8423,±Ì¿Ã∞®,3,1
8424,±Ì¿Ã∞®,1,1
8425,±Ì¿Ã∞®,3,2
8426,±Ì¿Ã∞®,2,1
8427,±Ì¿Ã∞®,1,1
8428,±Ì¿Ã∞®,3,1
8429,¥Áµµ,2,1
8430,¥Áµµ,1,1
8431,±Ì¿Ã∞®,4,1
8432,¥Áµµ,3,1
8433,±Ì¿Ã∞®,4,1
8434,±Ì¿Ã∞®,3,2
8435,±Ì¿Ã∞®,2,1
8436,±Ì¿Ã∞®,2,1
8437,¥Áµµ,3,2
8438,¥Áµµ,1,1
8439,±Ì¿Ã∞®,4,2
8440,¥Áµµ,3,1
8441,±Ì¿Ã∞®,3,1
8442,±Ì¿Ã∞®,1,1
8443,¥Áµµ,1,1
8444,¥Áµµ,2,1
8445,±Ì¿Ã∞®,2,1
8446,±Ì¿Ã∞®,2,1
8447,¥Áµµ,2,1
8448,±Ì¿Ã∞®,1,1
8449,±Ì¿Ã∞®,3,1
8450,±Ì¿Ã∞®,2,1
8451,¥Áµµ,2,1
8452,¥Áµµ,2,1
8453,¥Áµµ,3,2
8454,±Ì¿Ã∞®,4,2
8455,¥Áµµ,2,1
8456,±Ì¿Ã∞®,3,1
8457,±Ì¿Ã∞®,1,1
8458,±Ì¿Ã∞®,3,2
8459,±Ì¿Ã∞®,2,1
8460,±Ì¿Ã∞®,1,1
8461,¥Áµµ,5,3
8462,¥Áµµ,2,1
8463,±Ì¿Ã∞®,2,1
8464,±Ì¿Ã∞®,2,1
8465,±Ì¿Ã∞®,3,2
8466,¥Áµµ,1,1
8467,¥Áµµ,2,1
8468,±Ì¿Ã∞®,2,1
8469,¥Áµµ,2,1
8470,¥Áµµ,2,1
8471,¥Áµµ,2,1
8472,±Ì¿Ã∞®,3,1
8473,¥Áµµ,2,1
8474,±Ì¿Ã∞®,3,2
8475,¥Áµµ,2,1
8476,±Ì¿Ã∞®,2,1
8477,¥Áµµ,2,1
8478,¥Áµµ,3,1
8479,¥Áµµ,3,2
8480,¥Áµµ,1,1
8481,¥Áµµ,3,2
8482,¥Áµµ,2,1
8483,¥Áµµ,3,1
8484,¥Áµµ,2,1
8485,±Ì¿Ã∞®,2,1
8486,¥Áµµ,3,2
8487,¥Áµµ,1,1
8488,¥Áµµ,4,1
8489,±Ì¿Ã∞®,1,1
8490,¥Áµµ,3,2
8491,±Ì¿Ã∞®,2,1
8492,¥Áµµ,3,2
8493,¥Áµµ,1,1
8494,±Ì¿Ã∞®,2,1
8495,¥Áµµ,2,1
8496,¥Áµµ,2,1
8497,±Ì¿Ã∞®,1,1
8498,±Ì¿Ã∞®,3,1
8499,±Ì¿Ã∞®,2,1
8500,±Ì¿Ã∞®,3,2
8501,¥Áµµ,5,2
8502,¥Áµµ,2,1
8503,±Ì¿Ã∞®,2,1
8504,±Ì¿Ã∞®,3,1
8505,¥Áµµ,2,1
8506,¥Áµµ,1,1
8507,±Ì¿Ã∞®,4,1
8508,±Ì¿Ã∞®,1,1
8509,¥Áµµ,5,4
8510,¥Áµµ,5,2
8511,±Ì¿Ã∞®,4,3
8512,¥Áµµ,2,1
8513,¥Áµµ,2,1
8514,±Ì¿Ã∞®,2,1
8515,¥Áµµ,3,1
8516,¥Áµµ,4,3
8517,¥Áµµ,2,1
8518,±Ì¿Ã∞®,5,1
8519,±Ì¿Ã∞®,5,4
8520,¥Áµµ,3,1
8521,¥Áµµ,4,3
8522,±Ì¿Ã∞®,3,1
8523,±Ì¿Ã∞®,2,1
8524,¥Áµµ,2,1
8525,±Ì¿Ã∞®,2,1
8526,±Ì¿Ã∞®,3,1
8527,¥Áµµ,4,3
8528,¥Áµµ,5,4
8529,¥Áµµ,1,1
8530,±Ì¿Ã∞®,6,2
8531,¥Áµµ,3,2
8532,¥Áµµ,3,2
8533,¥Áµµ,3,2
8534,±Ì¿Ã∞®,2,1
8535,¥Áµµ,2,1
8536,¥Áµµ,4,2
8537,±Ì¿Ã∞®,3,2
8538,±Ì¿Ã∞®,4,1
8539,±Ì¿Ã∞®,2,1
8540,¥Áµµ,1,1
8541,¥Áµµ,2,1
8542,±Ì¿Ã∞®,1,1
8543,¥Áµµ,3,1
8544,±Ì¿Ã∞®,2,1
8545,±Ì¿Ã∞®,3,2
8546,±Ì¿Ã∞®,2,1
8547,±Ì¿Ã∞®,5,2
8548,±Ì¿Ã∞®,1,1
8549,±Ì¿Ã∞®,2,1
8550,±Ì¿Ã∞®,3,1
8551,¥Áµµ,2,1
8552,¥Áµµ,3,2
8553,¥Áµµ,1,1
8554,±Ì¿Ã∞®,4,2
8555,¥Áµµ,3,1
8556,±Ì¿Ã∞®,2,1
8557,±Ì¿Ã∞®,1,1
8558,¥Áµµ,3,1
8559,¥Áµµ,3,1
8560,¥Áµµ,2,1
8561,¥Áµµ,1,1
8562,±Ì¿Ã∞®,4,1
8563,¥Áµµ,2,1
8564,±Ì¿Ã∞®,1,1
8565,±Ì¿Ã∞®,2,1
8566,¥Áµµ,1,1
8567,±Ì¿Ã∞®,1,1
8568,¥Áµµ,1,1
8569,±Ì¿Ã∞®,1,1
8570,¥Áµµ,3,2
8571,¥Áµµ,1,1
8572,¥Áµµ,2,1
8573,±Ì¿Ã∞®,3,2
8574,±Ì¿Ã∞®,5,3
8575,±Ì¿Ã∞®,4,2
8576,¥Áµµ,3,2
8577,±Ì¿Ã∞®,3,2
8578,±Ì¿Ã∞®,2,1
8579,¥Áµµ,2,1
8580,¥Áµµ,3,2
8581,±Ì¿Ã∞®,4,2
8582,±Ì¿Ã∞®,2,1
8583,±Ì¿Ã∞®,3,2
8584,¥Áµµ,1,1
8585,¥Áµµ,3,1
8586,¥Áµµ,1,1
8587,±Ì¿Ã∞®,3,1
8588,±Ì¿Ã∞®,4,3
8589,±Ì¿Ã∞®,3,1
8590,±Ì¿Ã∞®,1,1
8591,±Ì¿Ã∞®,2,1
8592,¥Áµµ,3,2
8593,±Ì¿Ã∞®,1,1
8594,±Ì¿Ã∞®,2,1
8595,¥Áµµ,2,1
8596,±Ì¿Ã∞®,2,1
8597,¥Áµµ,3,2
8598,±Ì¿Ã∞®,1,1
8599,±Ì¿Ã∞®,2,1
8600,¥Áµµ,3,1
8601,±Ì¿Ã∞®,6,4
8602,±Ì¿Ã∞®,1,1
8603,±Ì¿Ã∞®,3,2
8604,±Ì¿Ã∞®,4,3
8605,±Ì¿Ã∞®,2,1
8606,¥Áµµ,2,1
8607,±Ì¿Ã∞®,3,2
8608,±Ì¿Ã∞®,2,1
8609,¥Áµµ,2,1
8610,¥Áµµ,2,1
8611,¥Áµµ,6,2
8612,¥Áµµ,2,1
8613,±Ì¿Ã∞®,2,1
8614,±Ì¿Ã∞®,1,1
8615,±Ì¿Ã∞®,2,1
8616,±Ì¿Ã∞®,3,2
8617,¥Áµµ,2,1
8618,¥Áµµ,2,1
8619,±Ì¿Ã∞®,2,1
8620,¥Áµµ,3,2
8621,±Ì¿Ã∞®,4,2
8622,±Ì¿Ã∞®,2,1
8623,¥Áµµ,3,2
8624,¥Áµµ,5,2
8625,±Ì¿Ã∞®,2,1
8626,±Ì¿Ã∞®,2,1
8627,¥Áµµ,4,1
8628,¥Áµµ,3,2
8629,±Ì¿Ã∞®,1,1
8630,±Ì¿Ã∞®,3,2
8631,¥Áµµ,2,1
8632,±Ì¿Ã∞®,3,1
8633,¥Áµµ,2,1
8634,±Ì¿Ã∞®,2,1
8635,±Ì¿Ã∞®,2,1
8636,¥Áµµ,5,4
8637,±Ì¿Ã∞®,3,2
8638,¥Áµµ,1,1
8639,±Ì¿Ã∞®,5,2
8640,±Ì¿Ã∞®,3,1
8641,±Ì¿Ã∞®,4,2
8642,±Ì¿Ã∞®,3,1
8643,¥Áµµ,3,2
8644,¥Áµµ,1,1
8645,±Ì¿Ã∞®,3,2
8646,¥Áµµ,2,1
8647,¥Áµµ,5,3
8648,¥Áµµ,3,1
8649,±Ì¿Ã∞®,1,1
8650,±Ì¿Ã∞®,2,1
8651,±Ì¿Ã∞®,4,1
8652,¥Áµµ,2,1
8653,±Ì¿Ã∞®,2,1
8654,±Ì¿Ã∞®,2,1
8655,¥Áµµ,3,1
8656,¥Áµµ,4,3
8657,±Ì¿Ã∞®,3,1
8658,±Ì¿Ã∞®,3,1
8659,¥Áµµ,5,3
8660,±Ì¿Ã∞®,3,2
8661,¥Áµµ,2,1
8662,±Ì¿Ã∞®,4,1
8663,¥Áµµ,3,2
8664,±Ì¿Ã∞®,3,1
8665,¥Áµµ,3,1
8666,¥Áµµ,3,2
8667,¥Áµµ,6,5
8668,¥Áµµ,3,1
8669,¥Áµµ,5,3
8670,±Ì¿Ã∞®,4,2
8671,±Ì¿Ã∞®,1,1
8672,¥Áµµ,3,1
8673,±Ì¿Ã∞®,2,1
8674,¥Áµµ,2,1
8675,¥Áµµ,2,1
8676,¥Áµµ,1,1
8677,¥Áµµ,2,1
8678,±Ì¿Ã∞®,2,1
8679,¥Áµµ,1,1
8680,±Ì¿Ã∞®,3,2
8681,¥Áµµ,1,1
8682,¥Áµµ,3,1
8683,±Ì¿Ã∞®,2,1
8684,¥Áµµ,2,1
8685,±Ì¿Ã∞®,5,1
8686,±Ì¿Ã∞®,2,1
8687,±Ì¿Ã∞®,3,2
8688,¥Áµµ,2,1
8689,±Ì¿Ã∞®,2,1
8690,±Ì¿Ã∞®,3,1
8691,±Ì¿Ã∞®,2,1
8692,¥Áµµ,4,3
8693,±Ì¿Ã∞®,2,1
8694,¥Áµµ,2,1
8695,±Ì¿Ã∞®,2,1
8696,±Ì¿Ã∞®,2,1
8697,¥Áµµ,4,3
8698,±Ì¿Ã∞®,1,1
8699,±Ì¿Ã∞®,2,1
8700,±Ì¿Ã∞®,3,1
8701,¥Áµµ,1,1
8702,±Ì¿Ã∞®,1,1
8703,±Ì¿Ã∞®,1,1
8704,¥Áµµ,2,1
8705,±Ì¿Ã∞®,1,1
8706,¥Áµµ,3,1
8707,¥Áµµ,3,2
8708,¥Áµµ,3,1
8709,±Ì¿Ã∞®,3,1
8710,±Ì¿Ã∞®,1,1
8711,¥Áµµ,6,3
8712,±Ì¿Ã∞®,3,2
8713,±Ì¿Ã∞®,2,1
8714,¥Áµµ,1,1
8715,¥Áµµ,2,1
8716,±Ì¿Ã∞®,2,1
8717,¥Áµµ,3,2
8718,¥Áµµ,2,1
8719,±Ì¿Ã∞®,2,1
8720,±Ì¿Ã∞®,3,2
8721,±Ì¿Ã∞®,1,1
8722,±Ì¿Ã∞®,5,2
8723,¥Áµµ,4,3
8724,¥Áµµ,3,1
8725,±Ì¿Ã∞®,3,2
8726,¥Áµµ,1,1
8727,±Ì¿Ã∞®,3,2
8728,±Ì¿Ã∞®,2,1
8729,¥Áµµ,2,1
8730,±Ì¿Ã∞®,2,1
8731,¥Áµµ,4,2
8732,¥Áµµ,2,1
8733,±Ì¿Ã∞®,2,1
8734,±Ì¿Ã∞®,4,2
8735,±Ì¿Ã∞®,3,2
8736,±Ì¿Ã∞®,5,2
8737,¥Áµµ,6,2
8738,¥Áµµ,3,1
8739,±Ì¿Ã∞®,4,3
8740,¥Áµµ,3,2
8741,±Ì¿Ã∞®,2,1
8742,±Ì¿Ã∞®,1,1
8743,¥Áµµ,3,2
8744,¥Áµµ,3,2
8745,±Ì¿Ã∞®,3,1
8746,¥Áµµ,3,1
8747,±Ì¿Ã∞®,1,1
8748,±Ì¿Ã∞®,3,1
8749,¥Áµµ,2,1
8750,±Ì¿Ã∞®,2,1
8751,¥Áµµ,1,1
8752,¥Áµµ,2,1
8753,¥Áµµ,5,2
8754,¥Áµµ,2,1
8755,±Ì¿Ã∞®,3,1
8756,¥Áµµ,1,1
8757,±Ì¿Ã∞®,2,1
8758,¥Áµµ,2,1
8759,¥Áµµ,1,1
8760,±Ì¿Ã∞®,2,1
8761,±Ì¿Ã∞®,1,1
8762,¥Áµµ,1,1
8763,±Ì¿Ã∞®,3,2
8764,¥Áµµ,2,1
8765,¥Áµµ,1,1
8766,¥Áµµ,3,1
8767,¥Áµµ,3,1
8768,±Ì¿Ã∞®,2,1
8769,¥Áµµ,3,1
8770,¥Áµµ,3,2
8771,±Ì¿Ã∞®,1,1
8772,¥Áµµ,4,1
8773,¥Áµµ,3,1
8774,±Ì¿Ã∞®,4,3
8775,±Ì¿Ã∞®,2,1
8776,±Ì¿Ã∞®,3,2
8777,¥Áµµ,3,1
8778,±Ì¿Ã∞®,3,2
8779,±Ì¿Ã∞®,1,1
8780,¥Áµµ,2,1
8781,¥Áµµ,1,1
8782,±Ì¿Ã∞®,6,2
8783,¥Áµµ,3,1
8784,¥Áµµ,3,1
8785,±Ì¿Ã∞®,1,1
8786,±Ì¿Ã∞®,1,1
8787,±Ì¿Ã∞®,2,1
8788,¥Áµµ,3,2
8789,¥Áµµ,1,1
8790,¥Áµµ,1,1
8791,±Ì¿Ã∞®,1,1
8792,¥Áµµ,3,2
8793,±Ì¿Ã∞®,2,1
8794,±Ì¿Ã∞®,3,2
8795,±Ì¿Ã∞®,2,1
8796,±Ì¿Ã∞®,1,1
8797,±Ì¿Ã∞®,1,1
8798,¥Áµµ,3,2
8799,¥Áµµ,2,1
8800,±Ì¿Ã∞®,2,1
8801,¥Áµµ,2,1
8802,±Ì¿Ã∞®,2,1
8803,±Ì¿Ã∞®,3,2
8804,¥Áµµ,2,1
8805,±Ì¿Ã∞®,2,1
8806,±Ì¿Ã∞®,3,2
8807,¥Áµµ,3,1
8808,¥Áµµ,2,1
8809,±Ì¿Ã∞®,3,1
8810,±Ì¿Ã∞®,1,1
8811,±Ì¿Ã∞®,1,1
8812,¥Áµµ,2,1
8813,±Ì¿Ã∞®,2,1
8814,±Ì¿Ã∞®,2,1
8815,¥Áµµ,3,1
8816,±Ì¿Ã∞®,1,1
8817,±Ì¿Ã∞®,2,1
8818,±Ì¿Ã∞®,1,1
8819,¥Áµµ,4,1
8820,±Ì¿Ã∞®,1,1
8821,±Ì¿Ã∞®,2,1
8822,±Ì¿Ã∞®,3,2
8823,¥Áµµ,2,1
8824,¥Áµµ,1,1
8825,±Ì¿Ã∞®,3,1
8826,¥Áµµ,2,1
8827,±Ì¿Ã∞®,5,1
8828,±Ì¿Ã∞®,2,1
8829,¥Áµµ,2,1
8830,¥Áµµ,1,1
8831,±Ì¿Ã∞®,2,1
8832,±Ì¿Ã∞®,3,2
8833,¥Áµµ,2,1
8834,±Ì¿Ã∞®,3,1
8835,¥Áµµ,3,2
8836,±Ì¿Ã∞®,4,3
8837,±Ì¿Ã∞®,4,3
8838,±Ì¿Ã∞®,3,2
8839,±Ì¿Ã∞®,5,1
8840,¥Áµµ,3,2
8841,±Ì¿Ã∞®,4,3
8842,¥Áµµ,3,1
8843,±Ì¿Ã∞®,2,1
8844,¥Áµµ,2,1
8845,±Ì¿Ã∞®,3,1
8846,±Ì¿Ã∞®,3,1
8847,±Ì¿Ã∞®,2,1
8848,¥Áµµ,2,1
8849,±Ì¿Ã∞®,2,1
8850,±Ì¿Ã∞®,2,1
8851,¥Áµµ,4,1
8852,¥Áµµ,3,1
8853,±Ì¿Ã∞®,4,2
8854,¥Áµµ,1,1
8855,±Ì¿Ã∞®,4,2
8856,±Ì¿Ã∞®,2,1
8857,¥Áµµ,2,1
8858,±Ì¿Ã∞®,3,2
8859,±Ì¿Ã∞®,4,3
8860,±Ì¿Ã∞®,2,1
8861,¥Áµµ,5,2
8862,±Ì¿Ã∞®,5,2
8863,¥Áµµ,2,1
8864,¥Áµµ,2,1
8865,¥Áµµ,5,1
8866,±Ì¿Ã∞®,4,2
8867,±Ì¿Ã∞®,1,1
8868,¥Áµµ,2,1
8869,±Ì¿Ã∞®,2,1
8870,±Ì¿Ã∞®,2,1
8871,±Ì¿Ã∞®,2,1
8872,¥Áµµ,0,0
8873,±Ì¿Ã∞®,1,1
8874,±Ì¿Ã∞®,2,1
8875,±Ì¿Ã∞®,2,1
8876,¥Áµµ,3,2
8877,±Ì¿Ã∞®,1,1
8878,±Ì¿Ã∞®,2,1
8879,¥Áµµ,3,2
8880,±Ì¿Ã∞®,2,1
8881,±Ì¿Ã∞®,1,1
8882,¥Áµµ,3,2
8883,¥Áµµ,2,1
8884,¥Áµµ,2,1
8885,¥Áµµ,2,1
8886,¥Áµµ,2,1
8887,¥Áµµ,4,3
8888,±Ì¿Ã∞®,3,1
8889,¥Áµµ,4,1
8890,±Ì¿Ã∞®,2,1
8891,±Ì¿Ã∞®,1,1
8892,±Ì¿Ã∞®,1,1
8893,¥Áµµ,2,1
8894,¥Áµµ,3,2
8895,¥Áµµ,1,1
8896,±Ì¿Ã∞®,2,1
8897,±Ì¿Ã∞®,3,2
8898,¥Áµµ,3,1
8899,±Ì¿Ã∞®,3,2
8900,±Ì¿Ã∞®,0,0
8901,±Ì¿Ã∞®,3,1
8902,±Ì¿Ã∞®,3,2
8903,¥Áµµ,2,1
8904,¥Áµµ,2,1
8905,±Ì¿Ã∞®,2,1
8906,¥Áµµ,6,2
8907,¥Áµµ,1,1
8908,±Ì¿Ã∞®,2,1
8909,±Ì¿Ã∞®,2,1
8910,±Ì¿Ã∞®,3,2
8911,¥Áµµ,3,2
8912,¥Áµµ,1,1
8913,¥Áµµ,3,2
8914,¥Áµµ,4,2
8915,±Ì¿Ã∞®,1,1
8916,¥Áµµ,2,1
8917,¥Áµµ,5,1
8918,¥Áµµ,5,2
8919,¥Áµµ,3,2
8920,¥Áµµ,6,3
8921,±Ì¿Ã∞®,2,1
8922,±Ì¿Ã∞®,2,1
8923,±Ì¿Ã∞®,3,1
8924,±Ì¿Ã∞®,2,1
8925,±Ì¿Ã∞®,3,1
8926,¥Áµµ,3,1
8927,±Ì¿Ã∞®,2,1
8928,¥Áµµ,5,3
8929,±Ì¿Ã∞®,1,1
8930,±Ì¿Ã∞®,2,1
8931,¥Áµµ,3,1
8932,±Ì¿Ã∞®,1,1
8933,¥Áµµ,3,2
8934,¥Áµµ,3,2
8935,¥Áµµ,1,1
8936,¥Áµµ,1,1
8937,±Ì¿Ã∞®,1,1
8938,¥Áµµ,3,2
8939,¥Áµµ,2,1
8940,±Ì¿Ã∞®,2,1
8941,±Ì¿Ã∞®,3,2
8942,±Ì¿Ã∞®,2,1
8943,±Ì¿Ã∞®,2,1
8944,¥Áµµ,4,1
8945,±Ì¿Ã∞®,2,1
8946,±Ì¿Ã∞®,1,1
8947,¥Áµµ,5,3
8948,±Ì¿Ã∞®,3,2
8949,¥Áµµ,4,1
8950,¥Áµµ,4,3
8951,¥Áµµ,3,1
8952,¥Áµµ,1,1
8953,¥Áµµ,3,1
8954,¥Áµµ,4,3
8955,±Ì¿Ã∞®,1,1
8956,±Ì¿Ã∞®,1,1
8957,±Ì¿Ã∞®,1,1
8958,±Ì¿Ã∞®,3,2
8959,±Ì¿Ã∞®,2,1
8960,±Ì¿Ã∞®,2,1
8961,¥Áµµ,2,1
8962,¥Áµµ,1,1
8963,±Ì¿Ã∞®,3,1
8964,±Ì¿Ã∞®,2,1
8965,±Ì¿Ã∞®,3,1
8966,±Ì¿Ã∞®,1,1
8967,±Ì¿Ã∞®,2,1
8968,¥Áµµ,2,1
8969,¥Áµµ,6,2
8970,±Ì¿Ã∞®,3,1
8971,¥Áµµ,2,1
8972,±Ì¿Ã∞®,2,1
8973,¥Áµµ,1,1
8974,¥Áµµ,2,1
8975,¥Áµµ,2,1
8976,±Ì¿Ã∞®,4,2
8977,±Ì¿Ã∞®,5,1
8978,±Ì¿Ã∞®,4,1
8979,±Ì¿Ã∞®,3,1
8980,¥Áµµ,2,1
8981,¥Áµµ,1,1
8982,±Ì¿Ã∞®,1,1
8983,¥Áµµ,2,1
8984,¥Áµµ,3,1
8985,±Ì¿Ã∞®,2,1
8986,±Ì¿Ã∞®,2,1
8987,±Ì¿Ã∞®,4,3
8988,¥Áµµ,2,1
8989,¥Áµµ,3,2
8990,¥Áµµ,5,1
8991,±Ì¿Ã∞®,1,1
8992,±Ì¿Ã∞®,2,1
8993,±Ì¿Ã∞®,4,3
8994,±Ì¿Ã∞®,1,1
8995,±Ì¿Ã∞®,1,1
8996,¥Áµµ,1,1
8997,¥Áµµ,2,1
8998,¥Áµµ,2,1
8999,¥Áµµ,3,2
9000,±Ì¿Ã∞®,2,1
9001,¥Áµµ,2,1
9002,¥Áµµ,1,1
9003,¥Áµµ,3,1
9004,±Ì¿Ã∞®,3,2
9005,¥Áµµ,4,2
9006,±Ì¿Ã∞®,4,2
9007,±Ì¿Ã∞®,3,2
9008,±Ì¿Ã∞®,1,1
9009,±Ì¿Ã∞®,1,1
9010,±Ì¿Ã∞®,3,1
9011,±Ì¿Ã∞®,2,1
9012,¥Áµµ,4,2
9013,¥Áµµ,1,1
9014,±Ì¿Ã∞®,1,1
9015,±Ì¿Ã∞®,3,2
9016,±Ì¿Ã∞®,1,1
9017,±Ì¿Ã∞®,2,1
9018,¥Áµµ,2,1
9019,¥Áµµ,4,2
9020,¥Áµµ,4,2
9021,¥Áµµ,2,1
9022,±Ì¿Ã∞®,4,2
9023,±Ì¿Ã∞®,4,1
9024,±Ì¿Ã∞®,1,1
9025,±Ì¿Ã∞®,3,1
9026,¥Áµµ,2,1
9027,¥Áµµ,3,1
9028,¥Áµµ,3,1
9029,¥Áµµ,3,1
9030,±Ì¿Ã∞®,5,3
9031,±Ì¿Ã∞®,3,2
9032,±Ì¿Ã∞®,2,1
9033,±Ì¿Ã∞®,1,1
9034,±Ì¿Ã∞®,3,1
9035,¥Áµµ,3,1
9036,¥Áµµ,2,1
9037,±Ì¿Ã∞®,3,1
9038,¥Áµµ,2,1
9039,¥Áµµ,2,1
9040,¥Áµµ,3,2
9041,±Ì¿Ã∞®,2,1
9042,¥Áµµ,5,2
9043,±Ì¿Ã∞®,2,1
9044,¥Áµµ,2,1
9045,±Ì¿Ã∞®,2,1
9046,±Ì¿Ã∞®,1,1
9047,±Ì¿Ã∞®,1,1
9048,¥Áµµ,3,2
9049,¥Áµµ,4,2
9050,±Ì¿Ã∞®,2,1
9051,±Ì¿Ã∞®,2,1
9052,¥Áµµ,1,1
9053,¥Áµµ,3,1
9054,¥Áµµ,2,1
9055,¥Áµµ,2,1
9056,±Ì¿Ã∞®,1,1
9057,¥Áµµ,2,1
9058,±Ì¿Ã∞®,2,1
9059,±Ì¿Ã∞®,3,2
9060,¥Áµµ,2,1
9061,±Ì¿Ã∞®,2,1
9062,±Ì¿Ã∞®,2,1
9063,¥Áµµ,3,1
9064,¥Áµµ,4,1
9065,±Ì¿Ã∞®,3,2
9066,±Ì¿Ã∞®,2,1
9067,±Ì¿Ã∞®,4,1
9068,±Ì¿Ã∞®,4,1
9069,¥Áµµ,3,1
9070,¥Áµµ,1,1
9071,¥Áµµ,2,1
9072,±Ì¿Ã∞®,2,1
9073,±Ì¿Ã∞®,2,1
9074,±Ì¿Ã∞®,1,1
9075,¥Áµµ,2,1
9076,±Ì¿Ã∞®,1,1
9077,¥Áµµ,2,1
9078,±Ì¿Ã∞®,2,1
9079,¥Áµµ,1,1
9080,¥Áµµ,2,1
9081,±Ì¿Ã∞®,1,1
9082,±Ì¿Ã∞®,2,1
9083,±Ì¿Ã∞®,2,1
9084,±Ì¿Ã∞®,2,1
9085,±Ì¿Ã∞®,4,3
9086,¥Áµµ,1,1
9087,±Ì¿Ã∞®,1,1
9088,±Ì¿Ã∞®,2,1
9089,±Ì¿Ã∞®,3,2
9090,±Ì¿Ã∞®,3,2
9091,±Ì¿Ã∞®,3,2
9092,¥Áµµ,2,1
9093,¥Áµµ,2,1
9094,¥Áµµ,2,1
9095,±Ì¿Ã∞®,4,3
9096,¥Áµµ,2,1
9097,±Ì¿Ã∞®,4,1
9098,¥Áµµ,2,1
9099,±Ì¿Ã∞®,2,1
9100,¥Áµµ,4,2
9101,¥Áµµ,1,1
9102,¥Áµµ,2,1
9103,¥Áµµ,3,2
9104,±Ì¿Ã∞®,2,1
9105,¥Áµµ,3,1
9106,¥Áµµ,2,1
9107,¥Áµµ,3,2
9108,¥Áµµ,2,1
9109,±Ì¿Ã∞®,3,1
9110,¥Áµµ,3,1
9111,¥Áµµ,3,2
9112,±Ì¿Ã∞®,3,2
9113,¥Áµµ,2,1
9114,¥Áµµ,1,1
9115,¥Áµµ,1,1
9116,±Ì¿Ã∞®,3,2
9117,±Ì¿Ã∞®,1,1
9118,¥Áµµ,4,3
9119,¥Áµµ,2,1
9120,¥Áµµ,1,1
9121,±Ì¿Ã∞®,5,4
9122,¥Áµµ,1,1
9123,±Ì¿Ã∞®,2,1
9124,¥Áµµ,4,1
9125,±Ì¿Ã∞®,4,1
9126,¥Áµµ,2,1
9127,¥Áµµ,1,1
9128,±Ì¿Ã∞®,3,2
9129,±Ì¿Ã∞®,3,2
9130,±Ì¿Ã∞®,2,1
9131,±Ì¿Ã∞®,2,1
9132,¥Áµµ,2,1
9133,±Ì¿Ã∞®,2,1
9134,¥Áµµ,3,2
